managed_charging_user_canceled,charge_port_latch,battery_range,managed_charging_active,charge_current_request_max,charger_voltage,charge_limit_soc_max,charge_miles_added_rated,charge_to_max_range,charge_limit_soc_std,scheduled_charging_start_time,charge_enable_request,charging_state,charger_phases,timestamp,not_enough_power_to_heat,ideal_battery_range,managed_charging_start_time,charge_energy_added,charge_rate,fast_charger_type,usable_battery_level,scheduled_charging_pending,charge_current_request,time_to_full_charge,charge_miles_added_ideal,battery_heater_on,charger_pilot_current,charger_power,conn_charge_cable,trip_charging,fast_charger_brand,charger_actual_current,charge_port_door_open,max_range_charge_counter,battery_level,user_charge_enable_request,charge_limit_soc_min,charge_limit_soc,fast_charger_present,est_battery_range
False,Engaged,73.25,False,48,2,100,146.5,False,90,,False,Disconnected,,1536556260851,,73.25,,34.3,0.0,<invalid>,24,False,48,0.0,146.5,False,48,0,<invalid>,False,<invalid>,0,False,0,24,,50,84,False,0.0
False,Engaged,72.82,False,48,2,100,146.5,False,90,,False,Disconnected,,1536556437187,,72.82,,34.3,0.0,<invalid>,23,False,48,0.0,146.5,False,48,0,<invalid>,False,<invalid>,0,False,0,23,,50,84,False,0.0
False,Engaged,73.68,False,48,2,100,146.5,False,90,,False,Disconnected,,1536557166439,,73.68,,34.3,0.0,<invalid>,24,False,48,0.0,146.5,False,48,0,<invalid>,False,<invalid>,0,False,0,24,,50,84,False,0.0
False,Engaged,72.82,False,48,2,100,146.5,False,90,,False,Disconnected,,1536557643395,,72.82,,34.3,0.0,<invalid>,23,False,48,0.0,146.5,False,48,0,<invalid>,False,<invalid>,0,False,0,24,,50,84,False,0.0
False,Engaged,72.82,False,48,2,100,146.5,False,90,,False,Disconnected,,1536558071442,,72.82,,34.3,0.0,<invalid>,23,False,48,0.0,146.5,False,48,0,<invalid>,False,<invalid>,0,False,0,23,,50,84,False,0.0
False,Engaged,72.82,False,48,2,100,146.5,False,90,,False,Disconnected,,1536558850046,,72.82,,34.3,0.0,<invalid>,23,False,48,0.0,146.5,False,48,0,<invalid>,False,<invalid>,0,False,0,23,,50,84,False,0.0
False,Engaged,72.82,False,48,2,100,146.5,False,90,,False,Disconnected,,1536558976182,,72.82,,34.3,0.0,<invalid>,23,False,48,0.0,146.5,False,48,0,<invalid>,False,<invalid>,0,False,0,24,,50,84,False,0.0
False,Engaged,72.39,False,48,2,100,146.5,False,90,,False,Disconnected,,1536559883641,,72.39,,34.3,0.0,<invalid>,23,False,48,0.0,146.5,False,48,0,<invalid>,False,<invalid>,0,False,0,23,,50,84,False,0.0
False,Engaged,71.97,False,48,2,100,146.5,False,90,,False,Disconnected,,1536560056156,,71.97,,34.3,0.0,<invalid>,23,False,48,0.0,146.5,False,48,0,<invalid>,False,<invalid>,0,False,0,23,,50,84,False,0.0
False,Engaged,71.11,False,48,2,100,146.5,False,90,,False,Disconnected,,1536589629304,,71.11,,34.3,0.0,<invalid>,23,False,48,0.0,146.5,False,48,0,<invalid>,False,<invalid>,0,False,0,23,,50,84,False,0.0
False,Engaged,68.97,False,48,2,100,146.5,False,90,,False,Disconnected,,1536590118210,,68.97,,34.3,0.0,<invalid>,22,False,48,0.0,146.5,False,48,0,<invalid>,False,<invalid>,0,False,0,23,,50,84,False,0.0
False,Engaged,68.12,False,48,2,100,146.5,False,90,,False,Disconnected,,1536590534385,,68.12,,34.3,0.0,<invalid>,22,False,48,0.0,146.5,False,48,0,<invalid>,False,<invalid>,0,False,0,22,,50,84,False,0.0
False,Engaged,64.7,False,48,2,100,146.5,False,90,,False,Disconnected,,1536591326159,,64.7,,34.3,0.0,<invalid>,21,False,48,0.0,146.5,False,48,0,<invalid>,False,<invalid>,0,False,0,21,,50,84,False,0.0
False,Engaged,62.56,False,48,2,100,146.5,False,90,,False,Disconnected,,1536591442675,,62.56,,34.3,0.0,<invalid>,20,False,48,0.0,146.5,False,48,0,<invalid>,False,<invalid>,0,False,0,20,,50,84,False,0.0
False,Engaged,64.27,False,30,198,100,2.5,False,90,,True,Charging,1,1536592348037,,64.27,,0.6,22.1,<invalid>,21,False,30,8.67,2.5,False,30,6,SAE,False,<invalid>,30,True,0,21,,50,84,False,0.0
False,Engaged,65.13,False,30,198,100,3.5,False,90,,True,Charging,1,1536592532271,,65.13,,0.8,22.2,<invalid>,21,False,30,8.67,3.5,False,30,6,SAE,False,<invalid>,30,True,0,21,,50,84,False,0.0
False,Engaged,68.97,False,30,197,100,7.5,False,90,,True,Charging,1,1536593116376,,68.97,,1.7,22.4,<invalid>,22,False,30,8.58,7.5,False,30,6,SAE,False,<invalid>,30,True,0,22,,50,84,False,0.0
False,Engaged,70.26,False,30,197,100,8.5,False,90,,True,Charging,1,1536593252975,,70.26,,2.0,22.4,<invalid>,23,False,30,8.5,8.5,False,30,6,SAE,False,<invalid>,30,True,0,23,,50,84,False,0.0
False,Engaged,75.38,False,30,195,100,13.5,False,90,,True,Charging,1,1536594159512,,75.38,,3.2,22.4,<invalid>,24,False,30,8.25,13.5,False,30,6,SAE,False,<invalid>,30,True,0,24,,50,84,False,0.0
False,Engaged,76.67,False,30,196,100,15.0,False,90,,True,Charging,1,1536594323490,,76.67,,3.5,22.4,<invalid>,25,False,30,8.17,15.0,False,30,6,SAE,False,<invalid>,30,True,0,25,,50,84,False,0.0
False,Engaged,80.94,False,30,193,100,19.0,False,90,,True,Charging,1,1536595065498,,80.94,,4.5,22.4,<invalid>,26,False,30,8.17,19.0,False,30,6,SAE,False,<invalid>,30,True,0,26,,50,84,False,0.0
False,Engaged,83.93,False,30,193,100,22.0,False,90,,True,Charging,1,1536595530845,,83.93,,5.2,22.3,<invalid>,27,False,30,8.0,22.0,False,30,6,SAE,False,<invalid>,30,True,0,27,,50,84,False,0.0
False,Engaged,86.07,False,30,193,100,24.5,False,90,,True,Charging,1,1536595970844,,86.07,,5.7,22.3,<invalid>,28,False,30,7.83,24.5,False,30,6,SAE,False,<invalid>,30,True,0,28,,50,84,False,0.0
False,Engaged,90.77,False,30,194,100,29.0,False,90,,True,Charging,1,1536596738894,,90.77,,6.8,22.3,<invalid>,29,False,30,7.67,29.0,False,30,6,SAE,False,<invalid>,30,True,0,29,,50,84,False,0.0
False,Engaged,92.05,False,30,194,100,30.5,False,90,,True,Charging,1,1536596878029,,92.05,,7.1,22.3,<invalid>,30,False,30,7.58,30.5,False,30,6,SAE,False,<invalid>,30,True,0,30,,50,84,False,0.0
False,Engaged,97.61,False,30,194,100,36.0,False,90,,True,Charging,1,1536597789609,,97.61,,8.4,22.3,<invalid>,31,False,30,7.42,36.0,False,30,6,SAE,False,<invalid>,30,True,0,31,,50,84,False,0.0
False,Engaged,98.46,False,30,193,100,37.0,False,90,,True,Charging,1,1536597947225,,98.46,,8.6,22.3,<invalid>,32,False,30,7.42,37.0,False,30,6,SAE,False,<invalid>,30,True,0,32,,50,84,False,0.0
False,Engaged,102.74,False,30,193,100,41.0,False,90,,True,Charging,1,1536598695742,,102.74,,9.6,22.2,<invalid>,33,False,30,7.17,41.0,False,30,6,SAE,False,<invalid>,30,True,0,33,,50,84,False,0.0
False,Engaged,105.3,False,30,192,100,43.5,False,90,,True,Charging,1,1536599154304,,105.3,,10.2,22.2,<invalid>,34,False,30,7.0,43.5,False,30,6,SAE,False,<invalid>,30,True,0,34,,50,84,False,0.0
False,Engaged,107.86,False,30,194,100,46.0,False,90,,True,Charging,1,1536599603685,,107.86,,10.8,22.2,<invalid>,35,False,30,6.92,46.0,False,30,6,SAE,False,<invalid>,30,True,0,35,,50,84,False,0.0
False,Engaged,112.99,False,30,192,100,51.5,False,90,,True,Charging,1,1536600362115,,112.99,,12.0,22.2,<invalid>,36,False,30,6.67,51.5,False,30,6,SAE,False,<invalid>,30,True,0,36,,50,84,False,0.0
False,Engaged,113.85,False,30,193,100,52.0,False,90,,True,Charging,1,1536600508920,,113.85,,12.2,22.2,<invalid>,37,False,30,6.67,52.0,False,30,6,SAE,False,<invalid>,30,True,0,37,,50,84,False,0.0
False,Engaged,119.4,False,30,191,100,57.5,False,90,,True,Charging,1,1536601415033,,119.4,,13.5,22.2,<invalid>,39,False,30,6.5,57.5,False,30,6,SAE,False,<invalid>,30,True,0,39,,50,84,False,0.0
False,Engaged,119.83,False,30,191,100,58.0,False,90,,True,Charging,1,1536601568853,,119.83,,13.6,22.2,<invalid>,39,False,30,6.5,58.0,False,30,6,SAE,False,<invalid>,30,True,0,39,,50,84,False,0.0
False,Engaged,124.53,False,30,191,100,63.0,False,90,,True,Charging,1,1536602326352,,124.53,,14.7,22.1,<invalid>,40,False,30,6.25,63.0,False,30,6,SAE,False,<invalid>,30,True,0,40,,50,84,False,0.0
False,Engaged,127.09,False,30,192,100,65.5,False,90,,True,Charging,1,1536602777691,,127.09,,15.3,22.1,<invalid>,41,False,30,6.17,65.5,False,30,6,SAE,False,<invalid>,30,True,0,41,,50,84,False,0.0
False,Engaged,130.09,False,30,191,100,68.5,False,90,,True,Charging,1,1536603236156,,130.09,,16.0,22.1,<invalid>,42,False,30,6.0,68.5,False,30,6,SAE,False,<invalid>,30,True,0,42,,50,84,False,0.0
False,Engaged,134.36,False,30,190,100,72.5,False,90,,True,Charging,1,1536603985299,,134.36,,17.0,22.1,<invalid>,43,False,30,5.83,72.5,False,30,6,SAE,False,<invalid>,30,True,0,43,,50,84,False,0.0
False,Engaged,135.21,False,30,192,100,73.5,False,90,,True,Charging,1,1536604143139,,135.21,,17.2,22.1,<invalid>,44,False,30,5.75,73.5,False,30,6,SAE,False,<invalid>,30,True,0,44,,50,84,False,0.0
False,Engaged,140.77,False,30,191,100,79.0,False,90,,True,Charging,1,1536605047950,,140.77,,18.5,22.1,<invalid>,45,False,30,5.5,79.0,False,30,6,SAE,False,<invalid>,30,True,0,45,,50,84,False,0.0
False,Engaged,141.62,False,30,191,100,80.0,False,90,,True,Charging,1,1536605191787,,141.62,,18.7,22.1,<invalid>,46,False,30,5.5,80.0,False,30,6,SAE,False,<invalid>,30,True,0,46,,50,84,False,0.0
False,Engaged,145.9,False,30,193,100,84.0,False,90,,True,Charging,1,1536605953076,,145.9,,19.7,22.1,<invalid>,47,False,30,5.17,84.0,False,30,6,SAE,False,<invalid>,30,True,0,47,,50,84,False,0.0
False,Engaged,148.89,False,30,193,100,87.0,False,90,,True,Charging,1,1536606399830,,148.89,,20.4,22.1,<invalid>,48,False,30,5.08,87.0,False,30,6,SAE,False,<invalid>,30,True,0,48,,50,84,False,0.0
False,Engaged,151.88,False,30,191,100,90.0,False,90,,True,Charging,1,1536606859466,,151.88,,21.1,22.1,<invalid>,49,False,30,5.0,90.0,False,30,6,SAE,False,<invalid>,30,True,0,49,,50,84,False,0.0
False,Engaged,156.15,False,30,193,100,94.5,False,90,,True,Charging,1,1536607608535,,156.15,,22.1,22.0,<invalid>,50,False,30,4.75,94.5,False,30,6,SAE,False,<invalid>,30,True,0,50,,50,84,False,0.0
False,Engaged,157.01,False,30,192,100,95.5,False,90,,True,Charging,1,1536607766400,,157.01,,22.3,22.0,<invalid>,51,False,30,4.75,95.5,False,30,6,SAE,False,<invalid>,30,True,0,51,,50,84,False,0.0
False,Engaged,162.56,False,30,194,100,101.0,False,90,,True,Charging,1,1536608672444,,162.56,,23.6,22.0,<invalid>,52,False,30,4.5,101.0,False,30,6,SAE,False,<invalid>,30,True,0,52,,50,84,False,0.0
False,Engaged,163.42,False,30,193,100,102.0,False,90,,True,Charging,1,1536608815618,,163.42,,23.9,22.1,<invalid>,53,False,30,4.42,102.0,False,30,6,SAE,False,<invalid>,30,True,0,53,,50,84,False,0.0
False,Engaged,167.69,False,30,193,100,106.5,False,90,,True,Charging,1,1536609581329,,167.69,,24.9,22.1,<invalid>,54,False,30,4.17,106.5,False,30,6,SAE,False,<invalid>,30,True,0,54,,50,84,False,0.0
False,Engaged,170.68,False,30,192,100,109.0,False,90,,True,Charging,1,1536610023715,,170.68,,25.5,22.1,<invalid>,55,False,30,4.08,109.0,False,30,6,SAE,False,<invalid>,30,True,0,55,,50,84,False,0.0
False,Engaged,173.25,False,30,192,100,112.0,False,90,,True,Charging,1,1536610487308,,173.25,,26.2,22.1,<invalid>,56,False,30,4.0,112.0,False,30,6,SAE,False,<invalid>,30,True,0,56,,50,84,False,0.0
False,Engaged,177.95,False,30,192,100,116.0,False,90,,True,Charging,1,1536611236311,,177.95,,27.2,22.0,<invalid>,57,False,30,3.75,116.0,False,30,6,SAE,False,<invalid>,30,True,0,57,,50,84,False,0.0
False,Engaged,179.23,False,30,192,100,117.5,False,90,,True,Charging,1,1536611392605,,179.23,,27.5,22.0,<invalid>,58,False,30,3.75,117.5,False,30,6,SAE,False,<invalid>,30,True,0,58,,50,84,False,0.0
False,Engaged,184.36,False,30,194,100,122.5,False,90,,True,Charging,1,1536612298859,,184.36,,28.7,22.0,<invalid>,59,False,30,3.5,122.5,False,30,6,SAE,False,<invalid>,30,True,0,59,,50,84,False,0.0
False,Engaged,185.64,False,30,193,100,124.0,False,90,,True,Charging,1,1536612445599,,185.64,,29.0,22.0,<invalid>,60,False,30,3.42,124.0,False,30,6,SAE,False,<invalid>,30,True,0,60,,50,84,False,0.0
False,Engaged,189.91,False,30,194,100,128.0,False,90,,True,Charging,1,1536613206391,,189.91,,30.0,22.0,<invalid>,61,False,30,3.25,128.0,False,30,6,SAE,False,<invalid>,30,True,0,61,,50,84,False,0.0
False,Engaged,192.48,False,30,192,100,131.0,False,90,,True,Charging,1,1536613652260,,192.48,,30.7,22.0,<invalid>,62,False,30,3.08,131.0,False,30,6,SAE,False,<invalid>,30,True,0,62,,50,84,False,0.0
False,Engaged,195.47,False,30,194,100,134.0,False,90,,True,Charging,1,1536614111179,,195.47,,31.3,22.0,<invalid>,63,False,30,3.0,134.0,False,30,6,SAE,False,<invalid>,30,True,0,63,,50,84,False,0.0
False,Engaged,199.74,False,30,194,100,138.0,False,90,,True,Charging,1,1536614859706,,199.74,,32.3,22.1,<invalid>,64,False,30,2.75,138.0,False,30,6,SAE,False,<invalid>,30,True,0,65,,50,84,False,0.0
False,Engaged,201.03,False,30,193,100,139.5,False,90,,True,Charging,1,1536615017335,,201.03,,32.6,22.1,<invalid>,65,False,30,2.75,139.5,False,30,6,SAE,False,<invalid>,30,True,0,65,,50,84,False,0.0
False,Engaged,206.15,False,30,193,100,144.5,False,90,,True,Charging,1,1536615924724,,206.15,,33.8,22.1,<invalid>,67,False,30,2.5,144.5,False,30,6,SAE,False,<invalid>,30,True,0,67,,50,84,False,0.0
False,Engaged,207.44,False,30,194,100,145.5,False,90,,True,Charging,1,1536616069354,,207.44,,34.1,22.1,<invalid>,67,False,30,2.42,145.5,False,30,6,SAE,False,<invalid>,30,True,0,67,,50,84,False,0.0
False,Engaged,211.71,False,30,192,100,150.5,False,90,,True,Charging,1,1536616831031,,211.71,,35.2,22.1,<invalid>,68,False,30,2.25,150.5,False,30,6,SAE,False,<invalid>,30,True,0,68,,50,84,False,0.0
False,Engaged,214.27,False,30,193,100,153.5,False,90,,True,Charging,1,1536617276384,,214.27,,35.9,22.0,<invalid>,69,False,30,2.08,153.5,False,30,6,SAE,False,<invalid>,30,True,0,69,,50,84,False,0.0
False,Engaged,217.26,False,30,193,100,156.0,False,90,,True,Charging,1,1536617735749,,217.26,,36.5,22.0,<invalid>,70,False,30,2.0,156.0,False,30,6,SAE,False,<invalid>,30,True,0,70,,50,84,False,0.0
False,Engaged,221.97,False,30,191,100,160.5,False,90,,True,Charging,1,1536618483657,,221.97,,37.5,22.0,<invalid>,72,False,30,1.75,160.5,False,30,6,SAE,False,<invalid>,30,True,0,72,,50,84,False,0.0
False,Engaged,228.38,False,30,192,100,166.5,False,90,,True,Charging,1,1536619544237,,228.38,,39.0,22.0,<invalid>,74,False,30,1.5,166.5,False,30,6,SAE,False,<invalid>,30,True,0,74,,50,84,False,0.0
False,Engaged,228.8,False,30,193,100,167.5,False,90,,True,Charging,1,1536619689719,,228.8,,39.2,22.0,<invalid>,74,False,30,1.5,167.5,False,30,6,SAE,False,<invalid>,30,True,0,74,,50,84,False,0.0
False,Engaged,233.5,False,30,194,100,172.0,False,90,,True,Charging,1,1536620449803,,233.5,,40.2,22.0,<invalid>,75,False,30,1.25,172.0,False,30,6,SAE,False,<invalid>,30,True,0,75,,50,84,False,0.0
False,Engaged,236.07,False,30,194,100,174.5,False,90,,True,Charging,1,1536620897151,,236.07,,40.8,22.0,<invalid>,76,False,30,1.08,174.5,False,30,6,SAE,False,<invalid>,30,True,0,76,,50,84,False,0.0
False,Engaged,239.06,False,30,193,100,178.0,False,90,,True,Charging,1,1536621355443,,239.06,,41.6,22.0,<invalid>,77,False,30,1.0,178.0,False,30,6,SAE,False,<invalid>,30,True,0,77,,50,84,False,0.0
False,Engaged,243.76,False,30,193,100,182.0,False,90,,True,Charging,1,1536622108560,,243.76,,42.6,22.0,<invalid>,79,False,30,0.75,182.0,False,30,6,SAE,False,<invalid>,30,True,0,79,,50,84,False,0.0
False,Engaged,244.19,False,30,194,100,183.5,False,90,,True,Charging,1,1536622261753,,244.19,,42.9,22.0,<invalid>,79,False,30,0.75,183.5,False,30,6,SAE,False,<invalid>,30,True,0,79,,50,84,False,0.0
False,Engaged,250.17,False,30,195,100,188.5,False,90,,True,Charging,1,1536623168030,,250.17,,44.1,22.0,<invalid>,81,False,30,0.5,188.5,False,30,6,SAE,False,<invalid>,30,True,0,81,,50,84,False,0.0
False,Engaged,250.6,False,30,195,100,189.5,False,90,,True,Charging,1,1536623317262,,250.6,,44.3,22.0,<invalid>,81,False,30,0.5,189.5,False,30,6,SAE,False,<invalid>,30,True,0,81,,50,84,False,0.0
False,Engaged,248.46,False,48,2,100,190.0,False,90,,True,Disconnected,,1536624073279,,248.46,,44.5,0.0,<invalid>,80,False,48,0.0,190.0,False,48,0,<invalid>,False,<invalid>,0,False,0,80,,50,84,False,0.0
False,Engaged,245.9,False,48,2,100,190.0,False,90,,True,Disconnected,,1536624526523,,245.9,,44.5,0.0,<invalid>,79,False,48,0.0,190.0,False,48,0,<invalid>,False,<invalid>,0,False,0,79,,50,84,False,0.0
False,Engaged,244.19,False,48,2,100,190.0,False,90,,True,Disconnected,,1536624977859,,244.19,,44.5,0.0,<invalid>,79,False,48,0.0,190.0,False,48,0,<invalid>,False,<invalid>,0,False,0,79,,50,84,False,0.0
False,Engaged,239.06,False,48,2,100,190.0,False,90,,True,Disconnected,,1536625733014,,239.06,,44.5,0.0,<invalid>,77,False,48,0.0,190.0,False,48,0,<invalid>,False,<invalid>,0,False,0,77,,50,84,False,0.0
False,Engaged,238.21,False,48,2,100,190.0,False,90,,True,Disconnected,,1536625891054,,238.21,,44.5,0.0,<invalid>,77,False,48,0.0,190.0,False,48,0,<invalid>,False,<invalid>,0,False,0,77,,50,84,False,0.0
False,Engaged,236.92,False,48,2,100,190.0,False,90,,False,Disconnected,,1536626798321,,236.92,,44.5,0.0,<invalid>,76,False,48,0.0,190.0,False,48,0,<invalid>,False,<invalid>,0,False,0,76,,50,84,False,0.0
False,Engaged,236.92,False,48,2,100,190.0,False,90,,False,Disconnected,,1536626941566,,236.92,,44.5,0.0,<invalid>,76,False,48,0.0,190.0,False,48,0,<invalid>,False,<invalid>,0,False,0,76,,50,84,False,0.0
False,Engaged,236.92,False,48,2,100,190.0,False,90,,False,Disconnected,,1536627706780,,236.92,,44.5,0.0,<invalid>,76,False,48,0.0,190.0,False,48,0,<invalid>,False,<invalid>,0,False,0,76,,50,84,False,0.0
False,Engaged,236.92,False,48,2,100,190.0,False,90,,False,Disconnected,,1536628152843,,236.92,,44.5,0.0,<invalid>,76,False,48,0.0,190.0,False,48,0,<invalid>,False,<invalid>,0,False,0,76,,50,84,False,0.0
False,Engaged,236.07,False,48,2,100,190.0,False,90,,False,Disconnected,,1536628612831,,236.07,,44.5,0.0,<invalid>,76,False,48,0.0,190.0,False,48,0,<invalid>,False,<invalid>,0,False,0,76,,50,84,False,0.0
False,Engaged,236.5,False,48,2,100,190.0,False,90,,False,Disconnected,,1536629359759,,236.5,,44.5,0.0,<invalid>,76,False,48,0.0,190.0,False,48,0,<invalid>,False,<invalid>,0,False,0,76,,50,84,False,0.0
False,Engaged,236.07,False,48,2,100,190.0,False,90,,False,Disconnected,,1536629519035,,236.07,,44.5,0.0,<invalid>,76,False,48,0.0,190.0,False,48,0,<invalid>,False,<invalid>,0,False,0,76,,50,84,False,0.0
False,Engaged,236.5,False,48,2,100,190.0,False,90,,False,Disconnected,,1536630426198,,236.5,,44.5,0.0,<invalid>,76,False,48,0.0,190.0,False,48,0,<invalid>,False,<invalid>,0,False,0,76,,50,84,False,0.0
False,Engaged,236.07,False,48,2,100,190.0,False,90,,False,Disconnected,,1536630568093,,236.07,,44.5,0.0,<invalid>,76,False,48,0.0,190.0,False,48,0,<invalid>,False,<invalid>,0,False,0,76,,50,84,False,0.0
False,Engaged,235.64,False,48,2,100,190.0,False,90,,False,Disconnected,,1536631333022,,235.64,,44.5,0.0,<invalid>,76,False,48,0.0,190.0,False,48,0,<invalid>,False,<invalid>,0,False,0,76,,50,84,False,0.0
False,Engaged,235.64,False,48,2,100,190.0,False,90,,False,Disconnected,,1536631775536,,235.64,,44.5,0.0,<invalid>,76,False,48,0.0,190.0,False,48,0,<invalid>,False,<invalid>,0,False,0,76,,50,84,False,0.0
False,Engaged,235.64,False,48,2,100,190.0,False,90,,False,Disconnected,,1536632238261,,235.64,,44.5,0.0,<invalid>,76,False,48,0.0,190.0,False,48,0,<invalid>,False,<invalid>,0,False,0,76,,50,84,False,0.0
False,Engaged,235.21,False,48,2,100,190.0,False,90,,False,Disconnected,,1536632985468,,235.21,,44.5,0.0,<invalid>,76,False,48,0.0,190.0,False,48,0,<invalid>,False,<invalid>,0,False,0,76,,50,84,False,0.0
False,Engaged,235.21,False,48,2,100,190.0,False,90,,False,Disconnected,,1536633145945,,235.21,,44.5,0.0,<invalid>,76,False,48,0.0,190.0,False,48,0,<invalid>,False,<invalid>,0,False,0,76,,50,84,False,0.0
False,Engaged,235.21,False,48,2,100,190.0,False,90,,False,Disconnected,,1536634052240,,235.21,,44.5,0.0,<invalid>,76,False,48,0.0,190.0,False,48,0,<invalid>,False,<invalid>,0,False,0,76,,50,84,False,0.0
False,Engaged,235.21,False,48,2,100,190.0,False,90,,False,Disconnected,,1536634192493,,235.21,,44.5,0.0,<invalid>,76,False,48,0.0,190.0,False,48,0,<invalid>,False,<invalid>,0,False,0,76,,50,84,False,0.0
False,Engaged,235.21,False,48,2,100,190.0,False,90,,False,Disconnected,,1536634958560,,235.21,,44.5,0.0,<invalid>,76,False,48,0.0,190.0,False,48,0,<invalid>,False,<invalid>,0,False,0,76,,50,84,False,0.0
False,Engaged,234.79,False,48,2,100,190.0,False,90,,False,Disconnected,,1536635400114,,234.79,,44.5,0.0,<invalid>,76,False,48,0.0,190.0,False,48,0,<invalid>,False,<invalid>,0,False,0,76,,50,84,False,0.0
False,Engaged,234.36,False,48,2,100,190.0,False,90,,False,Disconnected,,1536683513393,,234.36,,44.5,0.0,<invalid>,76,False,48,0.0,190.0,False,48,0,<invalid>,False,<invalid>,0,False,0,76,,50,84,False,0.0
False,Engaged,233.5,False,48,2,100,190.0,False,90,,False,Disconnected,,1536683746579,,233.5,,44.5,0.0,<invalid>,75,False,48,0.0,190.0,False,48,0,<invalid>,False,<invalid>,0,False,0,75,,50,84,False,0.0
False,Engaged,212.14,False,48,2,100,190.0,False,90,,False,Disconnected,,1536684651556,,212.14,,44.5,0.0,<invalid>,68,False,48,0.0,190.0,False,48,0,<invalid>,False,<invalid>,0,False,0,68,,50,84,False,0.0
False,Engaged,211.28,False,48,2,100,190.0,False,90,,False,Disconnected,,1536684720125,,211.28,,44.5,0.0,<invalid>,68,False,48,0.0,190.0,False,48,0,<invalid>,False,<invalid>,0,False,0,68,,50,84,False,0.0
False,Engaged,198.89,False,48,2,100,190.0,False,90,,False,Disconnected,,1536685557812,,198.89,,44.5,0.0,<invalid>,64,False,48,0.0,190.0,False,48,0,<invalid>,False,<invalid>,0,False,0,64,,50,84,False,0.0
False,Engaged,190.34,False,48,2,100,190.0,False,90,,False,Disconnected,,1536685926319,,190.34,,44.5,0.0,<invalid>,61,False,48,0.0,190.0,False,48,0,<invalid>,False,<invalid>,0,False,0,61,,50,84,False,0.0
False,Engaged,183.08,False,48,2,100,190.0,False,90,,False,Disconnected,,1536686462615,,183.08,,44.5,0.0,<invalid>,59,False,48,0.0,190.0,False,48,0,<invalid>,False,<invalid>,0,False,0,59,,50,84,False,0.0
False,Engaged,181.79,False,48,2,100,190.0,False,90,,False,Disconnected,,1536687132727,,181.79,,44.5,0.0,<invalid>,59,False,48,0.0,190.0,False,48,0,<invalid>,False,<invalid>,0,False,0,59,,50,84,False,0.0
False,Engaged,180.51,False,48,2,100,190.0,False,90,,True,Disconnected,,1536687367932,,180.51,,44.5,0.0,<invalid>,58,False,48,0.0,190.0,False,48,0,<invalid>,False,<invalid>,0,False,0,58,,50,84,False,0.0
False,Engaged,178.8,False,48,2,100,190.0,False,90,,True,Disconnected,,1536688272938,,178.8,,44.5,0.0,<invalid>,58,False,48,0.0,190.0,False,48,0,<invalid>,False,<invalid>,0,False,0,58,,50,84,False,0.0
False,Engaged,178.38,False,48,2,100,190.0,False,90,,True,Disconnected,,1536688339264,,178.38,,44.5,0.0,<invalid>,58,False,48,0.0,190.0,False,48,0,<invalid>,False,<invalid>,0,False,0,58,,50,84,False,0.0
False,Engaged,174.1,False,48,2,100,190.0,False,90,,True,Disconnected,,1536689178132,,174.1,,44.5,0.0,<invalid>,56,False,48,0.0,190.0,False,48,0,<invalid>,False,<invalid>,0,False,0,56,,50,84,False,0.0
False,Engaged,173.25,False,48,2,100,190.0,False,90,,True,Disconnected,,1536689545708,,173.25,,44.5,0.0,<invalid>,56,False,48,0.0,190.0,False,48,0,<invalid>,False,<invalid>,0,False,0,56,,50,84,False,0.0
False,Engaged,169.4,False,48,2,100,190.0,False,90,,True,Disconnected,,1536690083269,,169.4,,44.5,0.0,<invalid>,55,False,48,0.0,190.0,False,48,0,<invalid>,False,<invalid>,0,False,0,55,,50,84,False,0.0
False,Engaged,158.72,False,48,2,100,190.0,False,90,,True,Disconnected,,1536690755773,,158.72,,44.5,0.0,<invalid>,51,False,48,0.0,190.0,False,48,0,<invalid>,False,<invalid>,0,False,0,51,,50,84,False,0.0
False,Engaged,157.86,False,48,2,100,190.0,False,90,,True,Disconnected,,1536690990951,,157.86,,44.5,0.0,<invalid>,51,False,48,0.0,190.0,False,48,0,<invalid>,False,<invalid>,0,False,0,51,,50,84,False,0.0
False,Engaged,152.74,False,48,2,100,190.0,False,90,,True,Disconnected,,1536691912224,,152.74,,44.5,0.0,<invalid>,50,False,48,0.0,190.0,False,48,0,<invalid>,False,<invalid>,0,False,0,50,,50,84,False,0.0
False,Engaged,152.74,False,48,2,100,190.0,False,90,,True,Disconnected,,1536691962228,,152.74,,44.5,0.0,<invalid>,50,False,48,0.0,190.0,False,48,0,<invalid>,False,<invalid>,0,False,0,50,,50,84,False,0.0
False,Engaged,154.02,False,48,2,100,190.0,False,90,,True,Disconnected,,1536692817106,,154.02,,44.5,0.0,<invalid>,50,False,48,0.0,190.0,False,48,0,<invalid>,False,<invalid>,0,False,0,50,,50,84,False,0.0
False,Engaged,151.88,False,48,2,100,190.0,False,90,,True,Disconnected,,1536693168881,,151.88,,44.5,0.0,<invalid>,49,False,48,0.0,190.0,False,48,0,<invalid>,False,<invalid>,0,False,0,49,,50,84,False,0.0
False,Engaged,145.47,False,48,2,100,190.0,False,90,,True,Disconnected,,1536693721538,,145.47,,44.5,0.0,<invalid>,47,False,48,0.0,190.0,False,48,0,<invalid>,False,<invalid>,0,False,0,47,,50,84,False,0.0
